0,0.01,-0.01,0.01
0.01,0.0273915942062783,-0.0482329977103695,0.0309810298442507
0.02,0.0521461330294842,-0.102319426026285,0.0607317983574385
0.03,0.064866857939828,-0.129383341083511,0.0757731202051185
0.04,0.0759527388732752,-0.152411924465451,0.0886932070347281
0.05,0.0878291111813449,-0.176765511583476,0.10242705890612
0.06,0.100415018327917,-0.202264157093296,0.116875687011123
0.07,0.113497449154513,-0.228435619264862,0.131779860778166
0.08,0.126950188062487,-0.254999027725262,0.146984925432986
0.09,0.140704884083494,-0.281800917703735,0.162405767173165
0.1,0.154722898356228,-0.308752995026179,0.177992730685906
0.11,0.168981085675109,-0.335800700996685,0.193714402480881
0.12,0.183464926434959,-0.362908023485791,0.209549290033807
0.13,0.198165032864645,-0.390049765443194,0.225481584065513
0.14,0.213075255159005,-0.417207348764616,0.241498856276883
0.15,0.228191595277308,-0.444366402383834,0.257590733642424
0.16,0.243511553644847,-0.471515306222854,0.273748095658851
0.17,0.259033720168305,-0.498644274149482,0.289962566287286
0.18,0.274757509320181,-0.525744754369057,0.306226179260569
0.19,0.290682983435447,-0.552809023794873,0.322531149157023
0.2,0.306810731801866,-0.579829904754352,0.338869709016305
0.21,0.323141786045593,-0.606800560953029,0.355233990917797
0.22,0.33967755970765,-0.633714345970034,0.371615934899606
0.23,0.356419804279387,-0.660564687233606,0.388007216898619
0.24,0.373370576626379,-0.687344994319666,0.404399189625186
0.25,0.390445875948148,-0.713915266380175,0.420700946446703
0.26,0.407399534615298,-0.73989357059123,0.436672002413546
0.27,0.424006164251972,-0.764948309200373,0.452101428393993
0.28,0.440223063934708,-0.789039986665204,0.466957523184065
0.29,0.45609096743043,-0.812257054838651,0.481288004869767
0.3,0.471645195294999,-0.834676297837297,0.495134337011822
0.31,0.486915837116024,-0.856362970198857,0.508531684560334
0.32,0.501928773219743,-0.877373050629648,0.521510145895382
0.33,0.516706462209244,-0.897754980797457,0.534095704081669
0.34,0.531268546888578,-0.917551003251203,0.546310958864058
0.35,0.545632327379312,-0.936798206208009,0.558175698338107
0.36,0.559813135519383,-0.955529350481981,0.569707351479986
0.37,0.573824634707825,-0.973773531906709,0.580921350724249
0.38,0.587679062635729,-0.991556717755961,0.591831425653574
0.39,0.601387429698265,-1.00890218540858,0.602449843251637
0.4,0.614959682613663,-1.02583088428542,0.612787606221055
0.41,0.62840484043654,-1.04236173692272,0.622854618043456
0.42,0.641731108454855,-1.05851189129736,0.632659821407758
0.43,0.654945974209814,-1.07429693375972,0.642211315123136
0.44,0.66805628894638,-1.08973106987323,0.651516453508056
0.45,0.681068337099571,-1.10482727890899,0.660581931398598
0.46,0.6939878958865,-1.11959744656232,0.669413857272985
0.47,0.706820286662212,-1.13405247954906,0.678017816491988
0.48,0.719570419377527,-1.14820240503312,0.686398926268712
0.49,0.73224283122662,-1.16205645728439,0.694561883678865
0.5,0.744841720374334,-1.17562315352916,0.702511007783898
0.51,0.757370975495975,-1.18891036060846,0.710250276749529
0.52,0.769834201736437,-1.20192535378154,0.717783360690125
0.53,0.782234743593997,-1.21467486878783,0.725113650846839
0.54,0.794575705151827,-1.22716514809879,0.732244285607945
0.55,0.806859968013121,-1.23940198214286,0.739178173798695
0.56,0.819090207240718,-1.25139074616521,0.74591801560143
0.57,0.831268905556654,-1.26313643328353,0.75246632141179
0.58,0.843398366019533,-1.27464368421794,0.758825428891295
0.59,0.855480723366304,-1.28591681410414,0.764997518438698
0.6,0.867517954178853,-1.29695983674075,0.77098462727074
0.61,0.879511886013922,-1.30777648657336,0.776788662276261
0.62,0.891464205616318,-1.31837023867667,0.782411411785146
0.63,0.903376466319765,-1.32874432696144,0.787854556374448
0.64,0.915250094726483,-1.33890176080358,0.793119678817845
0.65,0.927086396745216,-1.34884534026719,0.798208273270699
0.66,0.938886563057847,-1.35857767007225,0.80312175377111
0.67,0.95065167407638,-1.36810117243884,0.807861462127143
0.68,0.962382704444994,-1.37741809892393,0.812428675251597
0.69,0.97408052713572,-1.38653054135309,0.816824611998013
0.7,0.985745917180971,-1.3954404419374,0.821050439545041
0.71,0.997379555081577,-1.40414960265546,0.825107279370472
0.72,1.00898202992493,-1.41265969397156,0.828996212851201
0.73,1.0205538422444,-1.42097226295283,0.832718286520984
0.74,1.0320954066481,-1.42908874084152,0.836274517013952
0.75,1.04354957043401,-1.43697132692006,0.839649349729506
0.76,1.05474479402914,-1.44450819296953,0.842797776266635
0.77,1.06551089832511,-1.45159680730344,0.845682724292072
0.78,1.07579352391255,-1.4582188094056,0.848305286113969
0.79,1.08559587656518,-1.46439573410614,0.850683790788737
0.8,1.09492104119716,-1.47014842397666,0.852835995973822
0.81,1.10377193526755,-1.47549661299566,0.854778718188661
0.82,1.11215132596464,-1.48045896431231,0.856527853394113
0.83,1.12006184281567,-1.48505310186695,0.858098396003309
0.84,1.1275059868383,-1.4892956369856,0.859504456324597
0.85,1.13448613673755,-1.49320219071969,0.860759276704384
0.86,1.14100455260062,-1.49678741258237,0.861875246568619
0.87,1.14706337749819,-1.50006499623495,0.862863916507934
0.88,1.15266463736102,-1.5030476925936,0.86373601150775
0.89,1.15781023946542,-1.50574732075601,0.864501443389426
0.9,1.16250196982873,-1.508174777087,0.865169322500451
0.91,1.16674148978616,-1.51034004275073,0.86574796866978
0.92,1.170530331993,-1.51225218993264,0.866244921427566
0.93,1.17386989607063,-1.51391938695649,0.866666949476179
0.94,1.17676144409075,-1.51534890246895,0.867020059390592
0.95,1.17920609606999,-1.51654710883643,0.867309503520589
0.96,1.18120482562557,-1.51751948487408,0.867539787064093
0.97,1.18275845592298,-1.51827061800623,0.867714674279953
0.98,1.1838676560272,-1.51880420593895,0.867837193809258
0.99,1.18453293775097,-1.51912305790939,0.867909643076396
1,1.18475465307602,-1.51922909556224,0.867933591744368
